Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Income,Poverty,Unemployment,Employed,creditworthiness_score
97647,0,0.953463007,53,0,0.619147817,1900,10,0,0,0,1,289,OnePlus 9,Android,121,3.7,619,36,473,47,Male,2,77348,11.1,8.6,398116,1
126620,0,0.04164546,74,0,0.249685195,5558,7,0,1,0,1,593,Samsung Galaxy S21,Android,379,7.7,1809,64,1050,22,Female,4,44674,14.5,7.9,7165,1
27490,0,0.772287863,65,0,0.583640189,3801,13,0,2,0,1,664,Google Pixel 5,Android,469,6.4,1858,78,1297,55,Female,4,43679,16.4,0.7,1162,0
54317,0,0.009514332,74,0,0.125057683,2166,10,0,0,0,0,573,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3,68188,13.5,4.7,4607,1
104475,0,0.086398766,89,0,0.320081918,8300,10,0,1,0,1,573,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3,32105,24.8,11.7,9259,1
76664,0,0.158100873,57,0,0.214729911,8200,8,0,1,0,3,354,Samsung Galaxy S21,Android,379,7.5,1823,68,1075,53,Female,4,31980,20.2,16.2,1935,0
56297,0,0.003389716,47,1,0.373207926,10950,15,0,2,0,1,28,Google Pixel 5,Android,512,10.5,2409,89,1599,33,Male,5,42346,16,6.8,4184,0
126473,0,0.015771753,46,0,0.188958122,6900,4,0,1,0,1,43,Samsung Galaxy S21,Android,120,2.1,720,39,392,43,Male,2,53379,13.7,7.9,26679,1
65841,0,0.000699276,41,0,0,4583,4,0,0,0,0,681,Google Pixel 5,Android,307,6.1,2105,76,1111,25,Female,4,29086,26.1,14.8,2945,0
107559,0,0.393830078,37,0,0.637470847,3858,8,0,1,0,1,423,iPhone 12,iOS,416,6.1,2115,71,1041,22,Female,4,60109,12.6,8.7,70001,0
90071,0,0.841219201,60,0,0.867939229,7700,17,0,2,0,0,598,OnePlus 9,Android,140,2.5,825,31,347,59,Male,2,55050,12.8,5.4,38666,1
51491,0,0.789012411,34,0,0.471173544,6833,11,0,2,0,1,177,Xiaomi Mi 11,Android,255,5.4,1738,42,826,21,Male,3,31187,26.1,11.1,14071,1
129261,0,0.021956507,52,0,0.355888551,4270,3,0,1,0,2,529,Google Pixel 5,Android,175,3,801,32,338,24,Male,2,67552,5.8,3.7,30471,1
146749,0,0.227237413,40,0,0.434094318,6000,7,0,2,0,1,610,iPhone 12,iOS,551,8.5,2927,92,1901,51,Male,5,50512,15.4,8.9,80656,1
10165,0,0.971772304,32,1,0.481253605,5200,10,0,1,0,1,494,OnePlus 9,Android,329,6.8,1892,69,1383,23,Male,4,49131,17.1,9.4,184364,0
122923,0,0.035262736,64,0,0.679288848,4330,15,0,1,0,0,198,OnePlus 9,Android,151,3.7,1116,32,320,41,Female,2,100667,5,6,170172,1
109810,0,0.025748713,51,0,0.070704185,7000,3,0,0,0,2,610,iPhone 12,iOS,551,8.5,2927,92,1901,51,Male,5,43524,20.1,6.2,102944,1
112544,1,0.9999999,58,1,444,,1,2,1,0,0,577,Google Pixel 5,Android,554,10.3,2776,83,1606,34,Female,5,47699,11.7,6.8,8595,0
120829,0,0.532873356,68,0,0.098578492,3235,2,0,0,0,0,517,Xiaomi Mi 11,Android,120,3.8,940,36,535,44,Male,2,39459,17.1,4.7,3316,1
97416,0,0.200305518,61,0,0.284171076,9071,19,0,2,0,1,514,OnePlus 9,Android,110,3.4,975,31,507,57,Female,2,60854,9.7,3.5,10624,1
72333,0,1.641196013,37,0,0.119063849,4400,4,1,0,2,2,22,OnePlus 9,Android,576,11.6,2803,82,1553,43,Female,5,37974,21.2,9.8,8359,1
23189,0,0.9999999,27,0,0,,2,0,0,0,,112,Xiaomi Mi 11,Android,488,8.6,2447,84,2344,19,Male,5,40197,16.6,6,2794,1
119008,0,0.000199987,67,0,686,,4,0,1,0,0,57,OnePlus 9,Android,64,1.1,572,10,161,42,Female,1,46083,14.2,7.9,15565,1
147254,0,0.32135679,56,0,1249,,9,0,1,0,1,66,iPhone 12,iOS,225,4,1420,48,917,56,Male,3,48384,15,5.7,4292,1
88128,0,0.158936765,46,0,0.194805195,8700,11,0,2,0,1,98,OnePlus 9,Android,516,12,2406,82,1968,28,Female,5,45875,13,6.3,20669,1
136569,0,0.893003344,48,0,0.295769079,10115,6,0,1,0,3,144,Samsung Galaxy S21,Android,68,1.1,528,12,201,29,Male,1,55762,11.6,5,45198,1
1568,0,0.05968851,76,0,0.282181539,10432,20,0,2,0,0,435,iPhone 12,iOS,581,8.4,2591,99,2304,58,Male,5,32945,21.1,10.2,9559,0
122369,0,0.093361904,39,0,0.023995201,5000,10,0,0,0,0,637,OnePlus 9,Android,510,10.7,2433,90,1729,47,Male,5,35080,21.3,14.7,9079,0
82887,0,0.247048297,55,0,1.255310287,2400,15,0,1,0,1,679,Google Pixel 5,Android,298,4.6,1525,59,814,36,Female,3,89152,8.2,5.1,314534,1
107744,0,0.218781219,25,0,0.123211814,4333,2,0,0,0,0,86,Google Pixel 5,Android,404,7.4,2081,63,1352,44,Male,4,55120,10.8,6.7,20872,1
93888,0,0.622399581,81,0,0.415411278,7500,10,0,1,0,0,588,Samsung Galaxy S21,Android,328,6.1,1975,72,1101,24,Male,4,89152,8.2,5.1,314534,1
14121,0,0.083879064,46,0,0.052649117,3000,4,0,0,0,3,344,iPhone 12,iOS,290,6,1533,54,645,57,Female,3,35464,19.9,7.4,5766,1
140380,0,0.9999999,27,0,0.098644746,4500,3,0,0,0,0,294,Xiaomi Mi 11,Android,226,4.5,1781,45,649,27,Female,3,48259,14.9,5.8,7348,1
3246,0,0.28127187,49,0,1.022279349,3500,25,0,2,0,0,571,OnePlus 9,Android,441,7.1,1928,74,1421,57,Male,4,38488,19.8,13.2,66880,0
119303,0,0.48166072,57,0,0.397631134,6500,8,0,1,0,0,650,Xiaomi Mi 11,Android,186,5.4,1627,58,790,31,Female,3,40581,15.3,9.5,2898,1
147647,0,0.017900987,82,0,0.009177319,3050,7,0,0,0,0,611,iPhone 12,iOS,507,9.6,2606,95,1543,48,Male,5,40576,17.4,9,21290,0
55400,0,0.8995149,58,0,0.74285143,5000,5,1,1,0,1,243,OnePlus 9,Android,162,3.5,761,36,338,51,Male,2,14871,51.1,22.9,21048,1
9062,0,0,29,0,0.416233507,2500,8,0,1,0,0,561,Samsung Galaxy S21,Android,408,6.2,2245,69,1103,38,Female,4,41472,16.6,8.5,7801,0
31581,0,0.04330325,37,0,0.184763047,5000,10,0,1,0,2,32,Xiaomi Mi 11,Android,197,4.6,1660,59,975,25,Male,3,62461,13.2,7,62298,1
123322,0,0.9999999,29,1,0.0199984,12500,5,1,0,0,3,391,OnePlus 9,Android,311,7.9,2231,69,1021,36,Male,4,36011,21.1,10.8,6944,0
48144,0,0.711791779,44,0,0.423144214,4000,6,0,1,0,1,277,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3,16755,48.8,17.6,4406,0
104785,0,0.051603301,69,1,0.48056311,6250,11,0,1,0,0,532,OnePlus 9,Android,339,7.9,1987,66,1191,47,Male,4,48133,13.2,5,5401,0
40192,0,0.9999999,67,0,729,,2,0,1,0,0,154,OnePlus 9,Android,329,7.5,2277,72,1185,27,Female,4,43173,17.3,5.6,6740,1
42889,0,0,40,0,0.191472114,6167,4,0,0,0,0,383,OnePlus 9,Android,84,1.5,373,19,299,37,Female,1,52892,14.3,5.7,56570,1
13325,0,0.9999999,63,0,783,,8,0,1,0,3,68,Xiaomi Mi 11,Android,134,4,773,35,449,28,Female,2,49721,10.2,6.1,13973,1
80321,0,0.68217069,38,0,0.437899048,8300,10,0,2,0,3,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,77348,11.1,8.6,398116,1
102711,0,0.033242698,59,0,0.536272751,3900,8,0,2,0,2,655,Google Pixel 5,Android,594,10.5,2839,91,1647,56,Male,5,57721,10.7,6.1,259601,0
51343,0,0.008672584,45,0,0.263520157,3050,5,0,0,0,2,376,OnePlus 9,Android,44,1.1,531,17,232,26,Male,1,54389,8,5.3,16503,1
142844,0,0.001412403,44,0,0.177039491,11166,6,0,1,0,1,213,Samsung Galaxy S21,Android,133,3.4,714,38,445,25,Male,2,38830,22,10.1,51781,1
12437,0,0.0151379,74,0,455,,10,0,0,0,0,79,Samsung Galaxy S21,Android,78,1.8,333,17,138,51,Female,1,47470,13,5.6,8399,1
110061,0,0.042192224,64,0,0.68707483,9260,26,0,3,0,0,628,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3,91609,5.6,5,34515,1
1852,0,0.179849103,45,0,0.308615311,4166,7,0,2,0,0,604,OnePlus 9,Android,138,2.1,660,22,424,41,Female,2,45932,22.2,6.5,86629,1
33046,0,0.639145584,29,1,0.251874479,3600,4,0,0,0,0,381,iPhone 12,iOS,188,4.6,1767,47,653,34,Male,3,56153,11.9,8.1,3546,0
41470,0,0.331933172,46,0,0.542976211,5758,14,0,2,0,0,680,iPhone 12,iOS,33,1.8,334,16,113,36,Female,1,50581,11.9,6.8,80816,1
47408,0,0.183979933,47,0,0.398360164,10000,33,0,3,0,1,58,OnePlus 9,Android,539,8.4,2796,89,2415,26,Male,5,37066,21.5,9,6345,1
68268,0,0.127924628,50,0,0.315336933,5000,12,0,1,0,4,26,Samsung Galaxy S21,Android,91,3.4,1073,38,451,52,Male,2,63684,10,9.4,25637,1
28779,0,0.103964388,51,0,0.347301329,7373,3,0,1,0,0,447,OnePlus 9,Android,546,8.8,2852,81,1641,24,Male,5,39088,15.4,6.7,4974,1
81306,0,0.256316525,25,0,0.038167939,1833,2,0,0,0,0,66,iPhone 12,iOS,225,4,1420,48,917,56,Male,3,40302,13.9,5.5,4165,1
126140,0,0.9999999,42,0,536,,1,1,0,0,0,254,Xiaomi Mi 11,Android,100,2.4,982,31,478,48,Female,2,37351,21.5,9.5,6792,1
33789,1,0.000352927,73,0,0.214317943,6648,14,1,0,0,0,44,Samsung Galaxy S21,Android,152,3.7,993,32,429,18,Male,2,62813,12.3,3.7,1812,1
122935,0,0.738372888,47,0,0.768149151,9600,13,0,3,0,3,97,iPhone 12,iOS,550,9.5,2916,91,1946,20,Male,5,35634,22,10.8,4638,0
32423,0,0.9999999,66,0,193,,2,0,1,0,1,554,Samsung Galaxy S21,Android,405,7.3,2082,75,1162,37,Female,4,44485,17.1,10.6,1248,0
103431,0,0.26542555,66,0,0.792939199,3568,12,0,2,0,0,227,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4,36773,16.1,4.9,2166,0
47993,0,0.05455744,69,0,0.202587474,3400,17,0,0,0,1,679,Google Pixel 5,Android,298,4.6,1525,59,814,36,Female,3,52090,9,3,2555,1
45972,0,0.008898642,63,0,0.013623297,8000,17,0,0,0,2,436,Xiaomi Mi 11,Android,105,3.4,798,21,467,34,Female,2,38876,19,6.4,5781,1
80503,0,0.157373458,44,1,0.283277789,5100,10,0,1,0,2,601,iPhone 12,iOS,325,6,2244,70,1296,30,Female,4,48370,15.3,6,3821,0
38094,0,0.089881158,62,0,0.49144168,5666,10,0,2,0,2,379,Samsung Galaxy S21,Android,525,10.8,2445,99,1623,57,Male,5,43312,16.8,8.7,16414,1
68415,0,0.185218399,61,1,0.118395637,8800,16,0,0,0,0,178,Samsung Galaxy S21,Android,193,5.7,1471,51,972,31,Female,3,63648,23.8,21.9,2593,0
10342,0,0.222947866,36,0,0.36027814,2300,9,0,0,0,1,427,OnePlus 9,Android,98,2.4,747,36,403,44,Female,2,41777,21.1,11.1,193466,0
32820,1,0.120186661,74,1,0.079684764,2283,3,2,0,0,1,307,OnePlus 9,Android,243,5,1232,47,877,43,Male,3,30185,31.8,8.1,4168,0
80089,0,0.557113605,51,0,0.493726474,6375,10,0,1,0,1,504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3,32132,21.7,9.6,2610,1
13771,0,0.219939338,78,0,0.844500179,2790,17,0,3,0,1,268,OnePlus 9,Android,584,9.4,2766,84,2151,32,Male,5,50694,15.1,6.5,20936,0
2658,0,0.057418626,75,1,0.341776371,6000,9,0,1,0,1,586,OnePlus 9,Android,149,3.1,1191,28,563,29,Male,2,52422,8.9,0.7,2073,1
84181,0,0.051830107,30,0,0.03016164,6000,10,0,0,0,2,8,OnePlus 9,Android,543,11.4,2956,82,1702,31,Male,5,31194,24.4,12.5,2527,0
140700,0,0.886165753,50,0,0.058800848,5186,3,0,0,0,0,508,Xiaomi Mi 11,Android,33,2,318,11,173,42,Female,1,43531,19.6,8.6,6455,1
91920,0,0.080116357,34,0,0.466048541,3666,5,0,1,0,0,476,Samsung Galaxy S21,Android,412,6.2,2201,68,1085,54,Female,4,42833,14.6,8,1110,0
115171,0,0,51,0,0.217367895,13000,5,0,1,0,2,297,OnePlus 9,Android,458,6.6,2214,67,1163,31,Female,4,37391,19.5,8.6,6014,1
110868,0,0.191583489,30,0,0.440166266,4570,5,0,1,0,1,164,iPhone 12,iOS,32,2,469,18,139,22,Male,1,55880,13.2,6.9,84899,1
95106,1,0.9999999,43,0,0.069272446,2583,1,1,0,0,0,485,iPhone 12,iOS,444,6,1873,61,1093,39,Female,4,46468,11.3,2.3,5694,0
144193,0,0.916053575,33,3,2113,,5,0,1,0,2,597,Xiaomi Mi 11,Android,511,10.8,2529,91,2387,21,Male,5,31680,28,9.4,3742,0
48570,0,0.0479988,77,0,0.007124109,8000,2,0,0,0,0,72,iPhone 12,iOS,521,9,2902,97,1701,37,Male,5,38991,23.5,4.8,4365,1
27973,0,0.078391107,31,0,0.101814365,6668,7,0,0,0,1,567,Google Pixel 5,Android,116,3.9,1132,26,498,35,Female,2,38829,17.2,9.3,12233,1
70056,0,0.475514802,80,0,0.368771871,6000,9,0,2,0,0,559,Google Pixel 5,Android,361,7.6,2037,65,1056,55,Male,4,28851,34.1,20.3,8706,0
31050,0,0.610367636,24,0,0.107841498,5980,6,0,0,0,0,238,OnePlus 9,Android,425,6.9,2142,66,1130,19,Female,4,22741,39.6,19.8,2416,0
22402,0,0.025347364,34,0,0.292905272,7568,8,0,1,0,3,104,Xiaomi Mi 11,Android,274,4.2,1781,52,934,28,Male,3,36681,17.7,3.9,1411,1
59449,0,0.21015625,38,0,344,,9,0,0,0,0,210,Google Pixel 5,Android,278,4.6,1385,47,823,40,Female,3,37891,17.6,6.8,960,1
54725,0,0.04745851,81,0,161,,10,0,1,0,0,554,Samsung Galaxy S21,Android,405,7.3,2082,75,1162,37,Female,4,35291,19.3,12.5,16178,0
34859,0,0.865795039,37,0,923,,6,2,0,2,0,468,Google Pixel 5,Android,238,4,1414,47,661,41,Female,3,41889,23.1,12.2,17639,1
40922,0,0.053739506,75,0,0.326034713,3744,13,0,2,0,0,454,Google Pixel 5,Android,88,1.3,557,13,164,43,Male,1,48472,10.8,6.9,16375,1
94707,0,0.061065038,45,0,0.185057262,5500,7,0,1,0,4,268,OnePlus 9,Android,584,9.4,2766,84,2151,32,Male,5,53125,8.9,0.9,1033,1
90875,0,0.128564082,63,0,522,,4,0,0,0,0,386,iPhone 12,iOS,349,6.6,2041,78,1096,40,Female,4,56625,14,2.9,1059,1
2003,0,0.425149701,30,0,0.396354014,3400,5,0,1,0,0,387,OnePlus 9,Android,98,2,925,32,457,28,Male,2,46618,15.1,4.2,9169,1
82796,0,0.525802959,50,1,0.398631759,7600,18,0,2,0,2,259,Xiaomi Mi 11,Android,201,4,1791,50,914,18,Male,3,59865,7.4,7.3,19504,1
121554,0,0.082327774,65,0,0.192709754,11000,12,0,2,0,0,283,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4,47437,18.2,6,353043,1
61008,0,0.020635051,63,0,1147,0,13,0,1,0,0,626,OnePlus 9,Android,55,1.8,328,12,196,31,Female,1,32444,22.8,10.1,5480,0
148490,0,0.096820275,47,0,4611,,10,0,5,0,0,40,Samsung Galaxy S21,Android,398,6.2,1851,77,1180,23,Male,4,35787,22.8,4.6,1557,1
79278,0,0.133104766,54,0,1399,,11,0,1,0,0,486,Xiaomi Mi 11,Android,80,1.1,417,18,298,36,Male,1,46081,11.6,0.5,1142,1
25516,0,0.059157634,48,0,0.547671268,7750,7,0,2,0,4,220,Xiaomi Mi 11,Android,101,3.2,603,28,417,43,Male,2,40219,18.2,13.9,10029,1
122571,0,0.459832203,41,0,0.565231679,3042,8,0,1,0,1,129,Xiaomi Mi 11,Android,125,2.5,678,34,465,31,Male,2,49675,15.2,8.6,140416,1
120372,0,0.096190458,56,0,503,,11,0,1,0,0,520,OnePlus 9,Android,119,2.2,1123,22,371,51,Male,2,43826,11.2,2.4,1282,1
45551,0,0.9999999,49,0,0,,0,0,0,0,,613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5,31676,45.6,29.4,1240,0
66087,0,0,45,0,0.382065046,3166,7,0,1,0,3,688,OnePlus 9,Android,387,6.3,2098,61,1178,54,Male,4,41314,16.4,6.8,11050,0
27085,0,0.024760108,74,0,0.234539298,5610,8,0,2,0,0,619,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4,57382,9.3,6,82224,1
33375,0,0.096316147,51,0,0.638120626,3000,6,0,1,0,0,613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5,55239,14.2,9.7,49941,0
82309,0,0.161503339,63,0,0.206827596,7000,11,0,2,0,0,260,Xiaomi Mi 11,Android,570,9,2613,98,2497,49,Female,5,60216,8.9,3.7,10795,1
52091,0,0,49,0,0.374805599,4500,10,0,1,0,2,366,OnePlus 9,Android,382,7.2,1965,67,1341,22,Male,4,41703,23.7,12.4,28088,0
130482,0,0.9999999,43,0,1247,,1,0,0,0,0,544,Samsung Galaxy S21,Android,275,5.5,1616,48,656,55,Male,3,51885,11,8.7,5021,1
124659,0,0.050103906,57,0,0.491355968,4800,36,0,2,0,0,649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4,55553,13.2,6.3,52450,1
78988,0,0.00289971,74,0,0.165394402,2750,3,0,0,0,0,524,Samsung Galaxy S21,Android,506,11.2,2623,98,2460,48,Male,5,32974,27.8,6.8,3575,0
27324,0,0.062410967,64,0,0.254308337,6440,13,0,0,0,0,16,Google Pixel 5,Android,503,10.4,2571,84,2025,39,Female,5,51223,14.6,9.4,74599,1
128500,0,0.112057827,66,0,0.243962467,6500,9,0,2,0,0,129,Xiaomi Mi 11,Android,125,2.5,678,34,465,31,Male,2,73948,8.9,8.3,162616,1
93968,0,0.041263916,62,0,0.058696469,10647,2,0,1,0,0,575,Xiaomi Mi 11,Android,519,10.9,2571,93,2163,47,Female,5,51766,11,8.2,155023,1
23036,0,0.03967486,75,0,0.008995502,2000,3,0,0,0,0,109,Xiaomi Mi 11,Android,187,5.5,1754,55,711,50,Female,3,36897,18.3,6.2,11454,1
126657,0,0.054859447,53,0,0.515350363,12800,20,0,4,0,4,533,iPhone 12,iOS,431,6.4,2206,66,1200,23,Female,4,43444,21.9,12.1,89411,0
84940,0,0.718624433,44,0,0.314875873,10311,12,0,1,0,0,670,Samsung Galaxy S21,Android,160,3.2,648,31,339,27,Female,2,53869,12.4,4.5,15314,1
82561,0,0.037641417,67,1,0.299874003,16666,20,0,3,0,0,269,Samsung Galaxy S21,Android,208,4.7,1642,45,861,55,Male,3,53363,14.5,9.5,617902,1
67735,0,0.066090764,83,0,33,,2,0,0,0,,162,Xiaomi Mi 11,Android,53,1.9,526,15,112,42,Male,1,32500,22.8,5.2,619,1
80446,0,0.023919072,74,0,0.143101971,3500,12,0,0,0,0,260,Xiaomi Mi 11,Android,570,9,2613,98,2497,49,Female,5,58139,9.4,5.5,42093,0
16307,0,0.022919013,62,0,0.165210713,10416,5,0,1,0,0,102,OnePlus 9,Android,183,4.1,1210,45,738,19,Male,3,62211,14.4,5.5,90810,1
69927,0,0,27,0,251,0,3,0,0,0,1,506,Samsung Galaxy S21,Android,348,6.6,2398,66,1415,49,Female,4,52624,20.5,5.9,49291,0
82853,0,0.895863053,51,1,0.003086039,8100,2,0,0,0,0,571,OnePlus 9,Android,441,7.1,1928,74,1421,57,Male,4,37035,19.9,7.9,3307,0
45248,0,0.008344644,61,0,0.600714833,7833,17,0,1,0,1,247,Google Pixel 5,Android,71,1.5,590,17,257,33,Male,1,53584,12.2,8.3,21379,1
34819,0,0.251499824,26,0,0.112816851,2800,6,0,0,0,0,640,Google Pixel 5,Android,538,9.8,2778,91,2080,35,Female,5,31128,46.4,25.4,2901,0
36334,0,0.530412129,47,0,1482,,9,0,0,0,0,537,Samsung Galaxy S21,Android,289,5.9,1528,48,915,30,Male,3,40313,20.5,8.9,47334,1
124916,0,0.031132464,56,0,0.173019357,5010,9,0,2,0,0,131,Google Pixel 5,Android,540,10.8,2923,90,1886,40,Male,5,42500,13.8,3.2,1784,1
81964,0,0.593946005,46,2,0.251019918,12500,9,1,2,1,1,353,Google Pixel 5,Android,225,4.6,1230,52,954,20,Female,3,55300,13,5.1,9345,1
122394,0,0.147528416,40,0,0.041237113,3200,2,0,0,0,0,196,Google Pixel 5,Android,202,4.7,1512,49,659,45,Female,3,35972,11.4,3.6,482,1
105000,0,0.408204235,59,0,0.408770161,3967,11,0,1,0,0,666,iPhone 12,iOS,198,5.4,1544,53,635,53,Male,3,61003,15.4,7.4,176383,1
13678,0,0.218493518,41,0,0.323210114,7276,12,0,2,0,2,382,iPhone 12,iOS,493,10.4,2453,99,1813,39,Male,5,27731,24,11.1,1811,0
67532,0,0.762538774,48,0,0.599581856,11000,14,0,2,0,2,645,Google Pixel 5,Android,186,4.8,1494,53,949,20,Female,3,60909,11.8,6.5,36177,1
82357,0,0.228596906,73,0,0.344747533,6891,12,0,2,0,0,227,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4,36641,23.6,10.5,17359,0
66909,0,0.423551675,55,0,0.253439591,13300,16,0,1,0,1,476,Samsung Galaxy S21,Android,412,6.2,2201,68,1085,54,Female,4,28688,36.2,14.4,3181,0
98893,0,0.962429935,63,0,0.290231241,6356,5,0,1,0,0,477,Google Pixel 5,Android,318,6.6,2089,77,1126,49,Female,4,56042,9.1,5.5,4031,1
93928,1,2.658585354,36,0,0.262861904,4800,5,0,0,0,2,265,iPhone 12,iOS,334,6.8,2000,77,1079,40,Female,4,31314,28.2,10.9,5527,0
33172,0,0.093928704,55,0,0.073309921,6833,21,0,0,0,1,372,Google Pixel 5,Android,561,10.6,2547,86,1823,22,Male,5,50844,10.7,5.7,3509,1
121612,0,0.142795354,58,0,0.326753113,15500,13,0,3,0,0,486,Xiaomi Mi 11,Android,80,1.1,417,18,298,36,Male,1,35418,25.5,11.2,10595,1
131715,0,0.553829079,42,0,0.178955261,4000,3,0,0,1,0,434,OnePlus 9,Android,46,2,309,15,116,42,Male,1,45845,10.2,3.1,939,1
98458,0,0.035716307,74,0,0.567937801,2700,10,0,1,0,0,646,Xiaomi Mi 11,Android,174,2.9,1197,23,345,20,Female,2,31915,28.7,13.5,7956,0
30684,0,0.207107988,74,0,0.636558372,2800,12,0,1,1,0,211,Samsung Galaxy S21,Android,451,6.1,2108,76,1434,25,Female,4,49505,15.1,10.6,44732,0
19383,0,0,54,0,0.006205674,3383,6,0,0,0,2,572,Google Pixel 5,Android,444,6.1,2229,73,1194,25,Female,4,59322,9.8,4.8,114142,0
141569,0,0.350188783,54,0,0.493688289,8000,18,0,1,0,2,377,iPhone 12,iOS,65,1.7,490,17,122,51,Female,1,45149,15.7,7.1,14625,1
27904,0,0.9999999,31,0,0.108396947,2619,5,0,0,0,1,395,Google Pixel 5,Android,589,9.2,2663,84,1774,45,Female,5,41032,17.8,6.6,29014,0
69341,0,0.303523548,39,0,0.381197056,7200,10,0,1,0,3,450,Google Pixel 5,Android,34,1.2,518,10,170,20,Female,1,35000,16.9,6.7,13033,1
95520,0,0.12451056,62,0,0.556481173,3000,8,0,2,0,1,364,iPhone 12,iOS,321,7.9,2159,64,1499,45,Male,4,26898,27.7,12.1,2240,0
113499,0,0.967822296,55,0,3786,,10,0,1,0,0,457,iPhone 12,iOS,74,1.6,587,15,275,27,Female,1,48583,13.7,1.9,1208,1
112513,1,0.984015984,32,0,0.104631789,3000,2,2,0,1,1,226,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5,51575,15.7,10.8,923588,0
97199,1,0.2131854,60,0,0.386271871,5200,12,0,1,0,2,131,Google Pixel 5,Android,540,10.8,2923,90,1886,40,Male,5,42606,17.2,7,7339,1
1190,0,0.201132761,65,0,0.248417722,7583,9,0,2,0,0,588,Samsung Galaxy S21,Android,328,6.1,1975,72,1101,24,Male,4,48359,14,1.6,1779,1
104870,0,0.186490675,55,0,2348,,8,0,1,0,1,476,Samsung Galaxy S21,Android,412,6.2,2201,68,1085,54,Female,4,73528,7.9,4.4,7991,1
9698,0,0.013268444,41,0,2667,,8,0,2,0,0,277,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3,39205,17.7,7.8,4068,1
21318,0,0.34124008,44,0,0.271891244,2500,6,0,0,0,0,156,Xiaomi Mi 11,Android,158,3.4,893,36,493,32,Male,2,47931,13.2,12.7,15279,0
71604,0,0.066345136,26,0,0.129472822,3660,5,0,0,0,0,218,OnePlus 9,Android,555,9.5,2855,95,1565,24,Male,5,46554,12.3,7.8,11793,0
91541,0,0.244422224,55,0,0.069077577,12000,5,0,1,0,2,190,Samsung Galaxy S21,Android,42,1.1,402,11,265,32,Female,1,43125,17.9,7.1,39734,1
115582,0,0.134753137,55,0,0.270529059,16500,8,0,1,0,4,417,Xiaomi Mi 11,Android,264,5.1,1293,52,737,27,Female,3,38395,13.5,4.9,4385,1
103750,0,0.507073832,55,0,0.702832809,5400,24,0,2,0,1,675,Xiaomi Mi 11,Android,522,11.4,2776,93,1768,27,Female,5,43600,12.9,6.5,6686,1
145677,0,0.601446618,44,0,0.677516159,4331,11,0,1,0,0,692,iPhone 12,iOS,178,4,856,37,569,51,Female,2,38021,20.7,11,8730,1
83810,0,0.233230322,34,0,0.335641279,6065,7,0,2,0,1,546,OnePlus 9,Android,50,2,362,17,182,34,Female,1,36631,31.2,8.8,21665,1
53281,1,1.916943522,59,2,0.085560469,5200,4,1,0,2,1,41,Xiaomi Mi 11,Android,240,4.7,1464,52,708,56,Female,3,58139,9.4,5.5,42093,1
69221,0,0.046887152,76,0,0.003523474,10500,8,0,0,0,0,307,OnePlus 9,Android,243,5,1232,47,877,43,Male,3,56219,8.9,3.5,19815,1
115759,0,0.008658554,34,0,0.014928749,4420,11,0,0,0,1,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,50305,12,4.8,6447,1
78112,0,0.9999999,66,0,1994,,1,0,1,0,0,314,Xiaomi Mi 11,Android,130,3,820,21,308,49,Female,2,34805,21.9,11.1,2947,1
86411,0,0,40,0,535,,3,0,0,0,0,75,iPhone 12,iOS,47,2,476,14,125,39,Male,1,56047,11.2,5.8,4482,1
34849,0,0.9999999,51,1,0.300369004,4064,6,0,1,0,0,279,Xiaomi Mi 11,Android,85,1.6,417,12,122,47,Male,1,43965,17.2,9.1,18277,1
129172,0,0.401629919,46,0,1208,,5,0,1,0,0,176,Google Pixel 5,Android,279,5.2,1660,47,629,50,Female,3,52379,11.1,7.5,15539,1
135422,0,0.120750139,48,0,1724,,12,0,2,0,3,662,Xiaomi Mi 11,Android,138,3.1,947,29,545,48,Male,2,46966,14.8,5.4,9604,1
